"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","GAFHAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PCAS","PELRSURF","PELRDRM","PELRVENT","PELDEPTH","YEKEPT","YEVER","YECAS","YERSURF","YERDRM","YERVENT","YEDEPTH","NPKEPT","NPVER","NPCAS","NPRSURF","NPRDRM","NPRVENT","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","SFmgmtarea","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"11","CCI","NSC 3",161804,13,1,1,"B+S",525931,NA,5,0,4,10,0,"N",0,11,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",2,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",5,11,0,0,0,0,0,0,0,10
"12","CCI","SHAY LYNN",161796,13,1,1,"B+S",525931,NA,6,0,3,10,0,"N",0,18,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",6,18,0,0,0,0,0,0,0,10
"13","CCI","",NA,13,1,1,"H",515939,NA,3,0,6,6,0,"N",0,15,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Private","DeepCr","","CI",3,15,0,0,0,0,0,0,0,6
"14","CCI","O'DEA",161840,13,1,1,"B+S",525931,NA,4,0,4,6,0,"N",0,19,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,1,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",4,19,1,0,0,0,0,0,0,6
"15","CCI","ARCTIC ENDURANCE",161517,13,1,1,"B+S",525931,NA,5,0,5,10,0,"N",0,12,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",5,12,0,0,0,0,0,0,0,10
"16","CCI","CALLIE ANN",162832,13,1,1,"B+S",525931,NA,6,0,3,12,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",6,0,0,0,0,0,0,0,0,12
"17","CCI","ARCTIC EXPEDITION",161514,13,1,1,"B+S",525931,NA,6,0,2,12,0,"N",0,2,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",6,2,0,0,0,0,0,0,0,12
"18","CCI","JUST FISH",162424,13,1,1,"B+S",525931,NA,4,0,3,8,0,"N",0,11,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",4,11,0,0,0,0,0,0,0,8
"19","CCI","REEL QUICK",161645,13,1,1,"B+S",525931,NA,4,0,5,8,0,"N",0,12,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",4,12,0,0,0,0,0,0,0,8
"20","CCI","PHOENIX",161593,14,1,1,"B+S",525931,NA,5,0,3,10,0,"N",0,15,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",5,15,0,0,0,0,0,0,0,10
"21","CCI","TILT II",161595,14,1,1,"B+S",525931,NA,6,0,2,10,0,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",6,6,0,0,0,0,0,0,0,10
"22","CCI","",NA,14,1,1,"B+S",515939,NA,1,0,4,2,0,"N",0,0,3,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Private","DeepCr","","CI",1,3,0,0,0,0,0,0,0,2
"23","CCI","CARNIVORE",162853,14,1,1,"B+S",525931,NA,5,0,3,8,0,"N",0,8,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,3,"N",3,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",5,8,0,0,0,0,0,0,0,8
"24","CCI","WOLVERINE",161811,14,1,1,"B+S",525931,NA,6,0,4,10,0,"N",10,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",6,10,0,0,0,0,0,0,0,10
"25","CCI","",NA,14,1,1,"B+S",515938,NA,2,0,2,2,0,"N",1,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Private","DeepCr","","CI",2,4,0,0,0,0,0,0,0,2
"26","CCI","",NA,15,1,1,"B+S",525931,NA,2,0,1.5,4,0,"N",0,1,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Private","DeepCr","","CI",2,1,0,0,0,0,0,0,0,4
"27","CCI","",NA,15,1,1,"H",515938,NA,2,0,7,4,0,"N",0,61,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Private","DeepCr","","CI",2,61,0,0,0,0,0,0,0,4
"28","CCI","HARD EIGHT",161800,15,1,1,"B+S",525931,NA,5,0,3,8,0,"N",0,12,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,26,"Charter","DeepCr","","CI",5,12,0,0,0,0,0,0,0,8
"29","CCI","",NA,10,1,1,"B+S",515938,NA,5,0,2,10,0,"N",0,30,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Private","DeepCr","","CI",5,30,0,0,0,0,0,0,0,10
"30","CCI","INTIMIDATOR TOO",162868,10,1,1,"B+S",525931,NA,5,0,3,10,0,"N",0,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",5,10,0,0,0,0,0,0,0,10
"31","CCI","REEL QUICK",161645,10,1,1,"B+S",525931,NA,3,0,4,6,0,"N",0,8,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",3,8,0,0,0,0,0,0,0,6
"32","CCI","VOYAGER",161807,11,1,1,"H",525931,NA,7,0,5,14,0,"N",0,3,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",7,3,0,0,0,0,0,0,0,14
"33","CCI","",NA,11,1,1,"B+S",515938,NA,3,0,3,6,0,"N",0,0,6,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Private","DeepCr","","CI",3,6,0,0,0,0,0,0,0,6
"34","CCI","RUBY TOO",160197,11,1,1,"H",525931,NA,6,0,5,10,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,6,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",6,4,0,0,0,0,0,0,0,10
"35","CCI","JUST FISH",162424,11,1,1,"H",525931,NA,5,0,3,10,0,"N",0,13,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,4,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",5,13,0,0,0,0,0,0,0,10
"36","CCI","DREAM CATCHER II",160199,11,1,1,"H",525931,NA,6,0,5,12,0,"N",0,11,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",6,11,0,0,0,0,0,0,0,12
"37","CCI","",NA,11,1,1,"H",525931,NA,5,0,3,10,0,"N",0,8,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",2,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2016,5,27,"Private","DeepCr","","CI",5,8,0,0,0,0,0,0,0,10
"38","CCI","O'DEA",161840,11,1,1,"B+S",525931,NA,6,0,4,12,0,"N",0,27,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",6,27,0,0,0,0,0,0,0,12
"39","CCI","TILT II",161595,12,1,1,"B+S",525931,NA,5,0,2,7,0,"N",0,5,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",5,5,0,0,0,0,0,0,0,7
"40","CCI","SOLO",162900,12,1,1,"B+S",525931,NA,5,0,3,8,0,"N",0,2,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",5,2,0,0,0,0,0,0,0,8
"41","CCI","INDEPENDENCE",161591,12,1,1,"B+S",525931,NA,2,0,4,4,0,"N",4,3,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",2,3,0,0,0,0,0,0,0,4
"42","CCI","",NA,12,1,1,"B+S",525931,NA,9,0,4,17,0,"N",0,12,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Private","DeepCr","","CI",9,12,0,0,0,0,0,0,0,17
"43","CCI","ELBY III",160141,13,1,1,"B+S",525931,NA,4,0,4,8,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",4,4,0,0,0,0,0,0,0,8
"44","CCI","A M",162852,13,1,1,"B+S",525931,NA,6,0,3,11,0,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",6,6,0,0,0,0,0,0,0,11
"45","CCI","AUTUMN SEA",160117,13,1,1,"B+S",525931,NA,5,0,3,10,0,"N",0,17,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",5,17,0,0,0,0,0,0,0,10
"46","CCI","REDEEMER",162870,13,1,1,"B+S",525931,NA,4,0,3,8,0,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",4,6,0,0,0,0,0,0,0,8
"47","CCI","",NA,13,1,1,"H",525931,NA,5,0,2,10,0,"N",0,20,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Private","DeepCr","","CI",5,20,0,0,0,0,0,0,0,10
"48","CCI","NSC 2",161805,13,1,1,"B+S",525931,NA,6,0,4,12,0,"N",0,22,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,4,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",6,22,0,0,0,0,0,0,0,12
"49","CCI","AFISHUNT II",161831,13,1,1,"B+S",525931,NA,4,0,4,7,0,"N",0,7,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",4,7,0,0,0,0,0,0,0,7
"50","CCI","LIBERTY",161481,13,1,1,"B+S",525931,NA,2,0,5,4,0,"N",4,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,4,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",2,0,0,0,0,0,0,0,0,4
"51","CCI","ALASKAN ADVENTURES",162854,13,1,1,"B+S",525931,NA,6,0,3,12,0,"N",0,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",6,10,0,0,0,0,0,0,0,12
"52","CCI","HARD EIGHT",161800,14,1,1,"B+S",525931,NA,8,0,4,16,0,"N",0,20,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",8,20,0,0,0,0,0,0,0,16
"53","CCI","CAPTURE",162847,14,1,1,"B+S",525931,NA,5,0,3,10,0,"N",0,18,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,4,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",5,18,0,0,0,0,0,0,0,10
"54","CCI","CALLIE ANN",162832,14,1,1,"B+S",525931,NA,6,0,3,10,0,"N",0,3,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",6,3,0,0,0,0,0,0,0,10
"55","CCI","NSC 3",161804,14,1,1,"B+S",525931,NA,4,0,5,8,0,"N",0,14,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",4,14,0,0,0,0,0,0,0,8
"56","CCI","EXCITER",161842,15,1,1,"B+S",525931,NA,7,0,3,14,0,"N",0,13,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,27,"Charter","DeepCr","","CI",7,13,0,0,0,0,0,0,0,14
"57","CCI","",NA,12,1,1,"B+S",515937,NA,4,0,5.5,5,0,"N",0,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,30,"Private","AnchorPt","","CI",4,10,0,0,0,0,0,0,0,5
"58","CCI","",NA,12,1,1,"H",525931,NA,4,0,5,7,0,"N",0,15,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,30,"Private","AnchorPt","","CI",4,15,0,0,0,0,0,0,0,7
"59","CCI","",NA,12,1,1,"H",515939,NA,6,0,5,11,0,"N",0,20,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,30,"Private","AnchorPt","","CI",6,20,0,0,0,0,0,0,0,11
"60","CCI","",NA,12,1,1,"H",525931,NA,6,0,4,12,0,"N",0,7,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,30,"Private","AnchorPt","","CI",6,7,0,0,0,0,0,0,0,12
"61","CCI","",NA,12,1,1,"H",525931,NA,2,0,5,4,0,"N",0,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,30,"Private","AnchorPt","","CI",2,10,0,0,0,0,0,0,0,4
"62","CCI","",NA,13,1,1,"H",525931,NA,4,0,2,8,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2016,5,30,"Private","AnchorPt","","CI",4,0,0,0,0,0,0,0,0,8
